,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
55,CLPI,Basic Materials,2019,15.772550273931898,17.369019437289992,10.260567446635278,14.577259475218668,5.005566157760825,-16.80026820759221,-11.436416807426724,-70.5351170568562,20.3125
56,CLPI,Basic Materials,2020,-5.787224548319003,6.898458717219256,-3.7049585654297914,0.2544529262086428,-2.196914760366539,-31.063979294834155,-23.47316898463896,-922.9284903518728,-2.5806451612903203
57,CLPI,Basic Materials,2021,31.407351797731735,-0.8014341428301464,14.59499940131576,18.35871404399323,14.70350155503695,63.51425048701242,41.54526140113083,60.20689655172413,32.258064516129025
58,CTBN,Basic Materials,2018,-10.58891031548302,-54.030817943331975,-48.739071839866,-49.05940594059406,74.04546501958663,38.346222007411,24.064524279465616,-477.90055248618785,-11.340206185567013
59,CTBN,Basic Materials,2019,-26.16225318028367,-126.95399013802196,-128.58013926029273,-128.37706511175898,-358.1514813634916,16.201038141973868,9.589446278807173,-98.08562286218691,-26.74418604651163
60,CTBN,Basic Materials,2020,3.1805601417821805,-348.96357246575053,-291.99064735008255,-290.41095890410963,-153.68505195843323,-55.272899134040735,-42.00020172169915,-1813.1123919308359,2.2222222222222285
61,CTBN,Basic Materials,2021,-18.615332335623776,382.31235431235433,462.12121212121224,414.38848920863313,-85.51014203188116,68.766020506248,44.80495473766862,-227.91656152746236,-20.0
62,DKFT,Basic Materials,2018,-15.862944162436548,35.40283108008259,68.16092635314499,59.016393442622956,-51.159139672405665,52.23200540818661,22.576896787423124,-80.14748746648013,-22.33502538071066
63,DKFT,Basic Materials,2019,-48.859543817527005,-25.788288288288285,-22.246512587062384,-25.773195876288653,-37.48184458968773,11.403702063076821,6.329113924050617,-60.81339010424314,-53.59477124183007
64,DKFT,Basic Materials,2020,78.0363339457032,334.0464166034395,420.66550866544765,318.05555555555554,-70.01544148612606,38.738383460696554,15.657552083333343,-465.0805545147996,11.25
65,DKFT,Basic Materials,2021,35.12038523274475,28.650135358375337,55.08027904968918,12.624584717607974,-39.1435484405555,39.23822264000867,15.508021390374324,222.79351395730703,-37.11340206185567
66,DPNS,Basic Materials,2018,-12.926351744111273,41.31623282480638,40.94239629330664,47.41784037558685,-38.75523202911738,4.466257747906994,4.74334473154218,53.07262569832403,-9.714285714285708
67,DPNS,Basic Materials,2019,-20.871111330482492,-49.84944278445721,-51.611104166691,-50.63694267515923,62.833809718252354,-20.825790980119123,-17.943349789898377,-141.6970802919708,-19.620253164556956
68,DPNS,Basic Materials,2020,6.843830638718089,-25.775346487026724,-27.186247912898125,-25.80645161290323,45.39541252995548,-11.332456117698698,-9.614358086678337,244.63894967177242,7.874015748031496
69,DPNS,Basic Materials,2021,32.995189521476476,447.59353666771506,470.114821184418,526.9565217391304,-77.06449882057564,52.39176609531427,46.37182380525891,-107.80952380952381,43.79562043795622
70,EKAD,Basic Materials,2018,12.5342130965455,-9.64906531553136,-12.21611471606856,-1.4285714285714306,24.804504222708815,-16.016871370408637,-13.560966857791968,5.9090909090909065,23.02158273381295
71,EKAD,Basic Materials,2019,6.364140345938395,-10.155981827913266,-13.522298662637183,1.9323671497584627,22.773759042155135,-23.738089543428487,-20.769442724098084,307.6776347162613,25.14619883040936
72,EKAD,Basic Materials,2020,5.295100633142667,12.585863824209383,13.372966606852515,26.54028436018956,-6.941089992649381,5.585764911483508,4.852725529551051,158.06527079190545,14.545454545454547
73,EKAD,Basic Materials,2021,6.393918853936455,4.032999680058509,3.260650831024094,11.610486891385776,3.4635666347075755,-8.470481274929071,-7.785876656702669,-85.64046777264075,14.117647058823536
