,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
0,EMTK,Technology,2018,2.024291497975696,-6905.685084174304,-7394.825255012095,-6728.571428571429,-101.33393829401089,13.508635551998012,5.897537075400322,-78.76482560179662,-11.578947368421055
1,EMTK,Technology,2019,-16.253738444806956,-97.27118538215812,-97.04320857928732,-42.241379310344826,14.907604832977952,56.90153766378813,44.803994809892686,-1712.7966157710357,-33.63095238095238
2,EMTK,Technology,2020,144.56508243506187,-4622.214057829682,-4360.575645657541,-238.0597014925373,-281.8931038661981,-3.9012671145505635,2.000076266015867,-160.24590163934425,151.12107623318386
3,EMTK,Technology,2021,-36.400632480618064,-10.428453079749914,-28.100550427317913,159.45945945945948,-37.23214285714286,-69.17940526919728,-61.60404059492262,-32.15714285714286,48.051948051948045
4,KREN,Technology,2018,-34.98738774712379,0.6026699812545786,11.603631632451794,72.5,-28.356576428766758,-14.116993149140441,-22.582628639993843,-43.57213560999752,23.58490566037736
5,KREN,Technology,2019,-42.054800150509095,-84.56711100791016,-82.559081701553,-81.8840579710145,321.3740458015268,-13.374444636199073,-23.34792486662161,-419.5811862734349,-23.664122137404576
6,KREN,Technology,2020,-78.92062131762185,-519.2819997698045,-611.4318898291024,-438.0,-104.97041420118343,8.703379274726842,-10.882815189187909,-37.1299186936087,-83.2
7,KREN,Technology,2021,25.99763796607992,57.89633067789018,168.44954454497628,49.11242603550298,-23.35600907029479,100.3541357913997,17.844054946055522,-170.90472552657428,12.941176470588232
8,MLPT,Technology,2018,42.97830556540234,-19.482837125273562,-16.459192440884564,785.0,-83.23309640969565,9.058329080208097,5.111112783808537,-92.84777409150529,48.38709677419354
9,MLPT,Technology,2019,-54.782608695652165,34.470672651028025,28.95068858173886,37.853107344632775,-64.67569493941554,-8.005586183969527,-4.067587059550775,-1688.888888888889,-51.30434782608695
10,MLPT,Technology,2020,76.49147727272722,9.584621645572028,38.76270234580221,25.6830601092896,26.096661490683232,50.46396535557156,18.82542236524536,-436.7777853214746,62.100456621004554
11,MLPT,Technology,2021,353.1690140845069,21.587626619856067,42.733411755813165,50.217391304347814,229.10050753144048,25.243662855305146,6.688963210702312,-18.817030884606083,387.5
12,MTDL,Technology,2018,14.657678079032848,2.499486432012958,-1.041186694151392,17.0,13.740959894806053,-7.608695652173907,-4.303003137606439,594.7210065645514,33.076923076923066
13,MTDL,Technology,2019,84.28882782147258,6.790816008137824,6.256075545063183,23.931623931623932,74.43890771377315,-1.7142857142857082,-1.21965660153937,-33.56431355565179,116.18497109826589
14,MTDL,Technology,2020,-24.64896644463208,-1.6422167216129253,-8.280930335429446,2.4137931034482705,-17.499414825618032,-15.474060822898025,-9.355992844364934,723.7525186677728,-12.222222222222229
15,MTDL,Technology,2021,110.93386721777324,7.478081507645243,18.22588965840977,39.393939393939405,73.44523940561365,28.046162104133117,16.405601912848283,-93.55755395683454,141.77215189873417
16,PTSN,Technology,2018,654.6332497337162,470.9841492379759,1677.2029590288316,2460.0,-58.430815934998535,848.4638847139952,204.7248157814825,137.35994848679974,964.1711120640375
17,PTSN,Technology,2019,-70.17761080636268,-86.20735607675907,-92.3799595985458,-89.84375,297.8044188496603,-58.895603150749885,-25.59904153354634,94.50382507731538,-59.59798871058137
18,PTSN,Technology,2020,19.074303643931017,578.6123680241327,365.50578093306285,246.1538461538462,-74.99170812603649,-55.813330767651884,-35.584859584859586,-103.9694273201484,-12.781954887218049
19,KIOS,Technology,2018,-53.76753716328018,-47.95146106283459,-60.4859392915334,-24.752475247524757,17.127564674397846,-36.0563531580033,-15.772428022643126,-8.539205155746501,-11.86440677966101
20,KIOS,Technology,2019,-86.44076537522751,-420.6605739570213,-469.413872147921,-427.6315789473684,-103.63917207290702,26.996405244192687,10.236088209960542,-37.66881972988843,-88.07692307692308
21,KIOS,Technology,2020,248.4060006987038,1034.6115488419478,1527.1002518619146,123.29317269076307,-78.61916918078441,70.18497072634915,18.673593101890546,-114.31935939707961,-52.25806451612903
22,KIOS,Technology,2021,182.94590675748282,-114.24927104862263,-104.8614188247607,-105.93525179856115,-6076.658476658477,-89.70866330673165,-69.83513429287083,-394.40789473684214,277.6978417266187
23,MCAS,Technology,2018,-8.573589419589808,1143.8373991149278,1627.4054509156806,1949.9999999999995,-92.09164818920917,15.45057779748602,-16.868534635097532,-79.42137411809271,62.121212121212125
24,MCAS,Technology,2019,-44.85432938245686,-73.65591429601295,-59.98588672963623,-59.48932926829268,121.47158896088479,28.33218987095458,-15.509955557487416,571.0538426138978,-10.280373831775705
25,MCAS,Technology,2020,78.04904505771546,-66.32943415603933,-61.08962977644263,-72.2483537158984,399.2196327683615,37.646513924686644,19.11056059515157,-75.98408997394047,40.49295774647888
26,MCAS,Technology,2021,110.98235860597225,112.52590948708368,132.26565551271216,146.10169491525423,-2.998715797758848,15.840738597607924,5.995689598476673,-377.0845231296402,126.78571428571428
27,ATIC,Technology,2018,-6.9203268641471,-75.27680512041937,-71.1599761078257,-70.1086956521739,238.30439223697647,20.72523791116754,3.492063492063508,4.410270306889785,1.1235955056179705
28,ATIC,Technology,2019,-30.564579679198758,-6.080429513409271,-11.92452576880278,10.909090909090907,-35.88342440801456,-2.7409527017828452,3.712503712503718,-84.83324682065923,-28.888888888888886
29,ATIC,Technology,2020,212.2533424613407,-6206.239614044493,-29591.51535477081,-4454.098360655738,-102.063429499247,452.00694258313774,14.29343726426957,-1180.7700534759358,-10.15625
