,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
110,LPPF,Consumer Cyclicals,2018,-28.553213909378286,-37.95188232361008,-26.270065013520522,480.46153846153845,-90.35250463821893,32.9776674937965,11.908602150537632,-32.62032085561498,-44.0
111,LPPF,Consumer Cyclicals,2019,-24.87784887624916,29.960474308300405,29.52727272727273,30.294195600318062,-42.30090520748576,-0.1987577639751379,0.13502565487442553,11.111111111111114,-24.82142857142857
112,LPPF,Consumer Cyclicals,2020,-14.047147080435423,-148.70945440266098,-291.9355576143928,-167.5345809601302,-144.843745528432,459.40409235419077,41.96571217893572,-109.01357142857142,-69.05339805825243
113,LPPF,Consumer Cyclicals,2021,86.63088048907775,-212.94235844500395,-160.15061732930664,-205.60240963855424,-408.22231916154936,-51.38455169558768,-8.716757497245283,-1843.402805293605,234.67741935483872
114,MAMI,Consumer Cyclicals,2018,49.25835797717184,-93.71894403389828,-93.93061724442418,-95.55555555555556,2834.782773000898,-8.025019551604728,-4.817339267858571,426.076993583868,30.43478991115103
115,MAMI,Consumer Cyclicals,2019,-52.61909385035218,-186.7014857186732,-172.73454517950788,-150.0,-199.2805808798684,-45.88726992156402,-35.49620634163591,-206.4901123791271,-50.3597095600658
116,MAPI,Consumer Cyclicals,2018,-9.305415315937722,98.63514764754632,62.99396466526028,120.00000000000003,-40.982404692082106,-31.99787701872772,-17.128147864418665,63.64281070858698,29.83870967741936
117,MAPI,Consumer Cyclicals,2019,7.9388489511786275,15.850472565837919,12.058167987721617,28.181818181818187,2.2421919739218623,-12.863025099653939,-9.914110667338775,165.4387865655471,31.055900621118013
118,MAPI,Consumer Cyclicals,2020,-15.095880422894638,-146.84881435978306,-168.40879212898477,-159.21985815602838,-226.44663280074923,95.72255650862743,34.03788358967063,-42.27755102040817,-25.821596244131456
119,MAPI,Consumer Cyclicals,2021,-17.60547035403762,-183.37541695449488,-172.12099695762146,-179.34131736526945,-213.2744208263673,-20.92751898965865,-8.588325841675726,195.80917361995006,-14.4578313253012
120,MASA,Consumer Cyclicals,2018,279.0352504638219,726.4798087358123,1028.4396898691216,516.2393162393163,-58.27224093520903,71.74061433447102,25.784436121514773,-107.69127696636741,157.14285714285717
121,MASA,Consumer Cyclicals,2019,-27.38827388273883,-74.61398472827908,-78.54963514652576,-76.14424410540916,167.81330749354004,-22.14620929170752,-7.8618227063878265,-5719.5993031358885,-36.111111111111114
